,A43ml,A1ml,V43ml,V1ml,A>43ml,V>43ml,Total,Test
1991,0.2198581560283688,0.24113475177304963,0.2127659574468085,0.22695035460992907,0.5390070921985816,0.5602836879432624,64194.85999999999,1.0
1992,0.2765957446808511,0.2695035460992908,0.2624113475177305,0.2624113475177305,0.45390070921985815,0.475177304964539,42764.10999999999,1.0
1993,0.24113475177304963,0.2553191489361702,0.2553191489361702,0.24113475177304963,0.5035460992907801,0.5035460992907801,17677.620000000003,0.9999999999999999
1994,0.19148936170212766,0.2907801418439716,0.19858156028368795,0.28368794326241137,0.5177304964539007,0.5177304964539007,59058.729999999974,1.0
1995,0.2695035460992908,0.2765957446808511,0.2553191489361702,0.2695035460992908,0.45390070921985815,0.475177304964539,32479.38000000001,1.0
1996,0.20567375886524822,0.3971631205673759,0.2198581560283688,0.3829787234042553,0.3971631205673759,0.3971631205673759,40213.369999999995,1.0
1997,0.2198581560283688,0.3120567375886525,0.2198581560283688,0.3049645390070922,0.46808510638297873,0.475177304964539,20535.449999999997,1.0
1998,0.18439716312056736,0.3262411347517731,0.18439716312056736,0.3262411347517731,0.48936170212765956,0.48936170212765956,25262.879999999997,1.0
1999,0.15602836879432624,0.3900709219858156,0.15602836879432624,0.36879432624113473,0.45390070921985815,0.475177304964539,35880.009999999995,1.0
2000,0.22695035460992907,0.3617021276595745,0.24113475177304963,0.3262411347517731,0.41134751773049644,0.4326241134751773,97648.38000000002,1.0
2001,0.16312056737588654,0.4397163120567376,0.1773049645390071,0.425531914893617,0.3971631205673759,0.3971631205673759,33102.20000000001,1.0
2002,0.16312056737588654,0.41134751773049644,0.18439716312056736,0.3829787234042553,0.425531914893617,0.4326241134751773,33718.880000000005,1.0
2003,0.2127659574468085,0.3617021276595745,0.22695035460992907,0.3404255319148936,0.425531914893617,0.4326241134751773,55115.93999999999,1.0
2004,0.2127659574468085,0.375886524822695,0.20567375886524822,0.375886524822695,0.41134751773049644,0.41843971631205673,36956.20999999999,1.0
2005,0.1276595744680851,0.3546099290780142,0.11347517730496454,0.3475177304964539,0.5177304964539007,0.5390070921985816,47350.85999999999,1.0
2006,0.2198581560283688,0.3829787234042553,0.22695035460992907,0.36879432624113473,0.3971631205673759,0.40425531914893614,66794.46000000005,0.9999999999999999
2007,0.1773049645390071,0.3971631205673759,0.14893617021276595,0.3971631205673759,0.425531914893617,0.45390070921985815,71151.56999999999,1.0
2008,0.20567375886524822,0.3404255319148936,0.19858156028368795,0.3262411347517731,0.45390070921985815,0.475177304964539,64416.01999999996,1.0
2009,0.24113475177304963,0.2978723404255319,0.24113475177304963,0.28368794326241137,0.46099290780141844,0.475177304964539,76065.91999999997,1.0
2010,0.16312056737588654,0.4326241134751773,0.14184397163120568,0.4326241134751773,0.40425531914893614,0.425531914893617,73550.79999999999,1.0
2011,0.1773049645390071,0.40425531914893614,0.18439716312056736,0.3971631205673759,0.41843971631205673,0.41843971631205673,86445.47999999995,1.0
2012,0.20567375886524822,0.375886524822695,0.2198581560283688,0.3617021276595745,0.41843971631205673,0.41843971631205673,93000.35999999999,1.0
2013,0.1702127659574468,0.4326241134751773,0.1773049645390071,0.425531914893617,0.3971631205673759,0.3971631205673759,83410.12000000002,1.0
2014,0.20567375886524822,0.41843971631205673,0.2127659574468085,0.40425531914893614,0.375886524822695,0.3829787234042553,135921.51,1.0
2015,0.19148936170212766,0.4397163120567376,0.19148936170212766,0.4326241134751773,0.36879432624113473,0.375886524822695,127033.43,1.0
2016,0.15602836879432624,0.425531914893617,0.15602836879432624,0.41843971631205673,0.41843971631205673,0.425531914893617,111933.70000000001,1.0
2017,0.2198581560283688,0.3617021276595745,0.2198581560283688,0.3546099290780142,0.41843971631205673,0.425531914893617,93056.12999999999,1.0
2018,0.18439716312056736,0.41134751773049644,0.16312056737588654,0.40425531914893614,0.40425531914893614,0.4326241134751773,101185.37999999996,1.0
