,A43ml,A1ml,V43ml,V1ml,Depth,Kg/hour,Tot. no./hour,Lengthclass,No./hour
2013,193.85896853146855,105.24222027972027,6.413356643356644,3.8389685314685313,59.23803478839188,260.5710891707685,1431.4476758449468,272.03594205278125,51.519838385834625
2014,218.30365384615385,100.47708041958042,7.199702797202798,3.2881118881118883,60.883681194476544,453.0247677611641,2057.0014818679833,298.7649588738173,63.45589381266716
2015,222.95935314685315,119.52412587412586,7.268216783216784,4.02305944055944,58.239654252242715,249.25606997314418,980.3162643647347,317.8970123513269,31.054573670625974
2016,173.97344405594401,99.17141608391607,6.7350349650349655,3.5370804195804197,63.3258729581567,448.6460703170218,1526.900409367841,321.69662303603866,43.15777204050216
2017,180.67423076923075,95.5836013986014,7.230314685314685,4.240349650349651,60.0591233524893,161.75018130603024,537.76460531125,308.35207990609007,17.25567022068307
2018,176.63928321678324,111.66234265734265,6.048094405594406,4.288339160839161,59.37094325776408,149.40321049975717,670.5793599827913,307.75362049168376,23.24294782787378
